Unnamed: 0,rmse,mean,median,std,min,max,sse
freiburg3_long_office_household_mertens_rpe5.zip,0.1834948523856013,0.1498969461248355,0.1353099651310473,0.1058360354249052,0.0093557679010652,0.9680524708574852,14.579266248921906
freiburg3_long_office_household_proposed_rpe5.zip,0.2190515478685449,0.1746696211823865,0.1494607932008495,0.1321896518627952,0.0250481087273679,1.2391213140559163,19.337382991312985
freiburg3_long_office_household_reinhard_rpe5.zip,0.2465169967717514,0.2158090078495451,0.1899951116488593,0.1191515917995166,0.030667070891836,0.7651602213707148,23.03206865530084
freiburg3_structure_texture_near_baseline_rpe5.zip,0.0662178350576496,0.0594942378878305,0.0559722261184458,0.0290729657563228,0.0148750000879036,0.1585211437443512,0.3727081427763778
freiburg3_structure_texture_near_clahe_rpe5.zip,0.0521643358724685,0.0451501208935847,0.0398692805834993,0.0261263185372602,0.0077792193152385,0.1419955045872713,0.3428608600639792
freiburg3_structure_texture_near_mertens_rpe5.zip,0.0523556555368804,0.0440557501472069,0.0367916441748041,0.0282879045824069,0.0027715300283671,0.1386658568315507,0.3536037920038464
freiburg3_structure_texture_near_proposed_rpe5.zip,0.0635570545009857,0.0566877114225184,0.0480386071658724,0.0287402600983105,0.0085471566190672,0.1509262474222638,0.3999104185072854
freiburg3_structure_texture_near_reinhard_rpe5.zip,0.0653976225214892,0.0576978125596736,0.0562592281851348,0.0307865466931898,0.0129890391385499,0.1616398430272748,0.3806395638002245
freiburg3_walking_xyz_baseline_rpe5.zip,0.4194921824936743,0.3538091990667242,0.3797696244172444,0.2253724513534635,0.0145004785079389,0.9249203848422886,8.798684558665308
freiburg3_walking_xyz_clahe_rpe5.zip,0.394087646277396,0.3358822656394516,0.2840089221054971,0.2061266032742182,0.0107359651343513,0.7455439238684625,8.075863793319819
freiburg3_walking_xyz_mertens_rpe5.zip,0.2965670476461777,0.2530788817601667,0.2253757358052455,0.1546062526439143,0.0167581459383193,0.5948461707310866,4.485552701228084
freiburg3_walking_xyz_proposed_rpe5.zip,0.4657716916986564,0.4041508446673315,0.3512559008710703,0.231528321253601,0.0140826150777241,0.9205667943427632,10.196333633027928
freiburg3_walking_xyz_reinhard_rpe5.zip,0.3816108449989945,0.337213765466912,0.3357173470003283,0.178644097021069,0.0305118575776951,0.715490731822967,10.485132265500958
